140800,4.567835e-05,4.593937e-01,1.387163e-09
140900,6.058097e-05,6.097042e-01,1.838531e-09
141000,4.809581e-05,4.843936e-01,1.458679e-09
141100,4.805885e-05,4.843646e-01,1.456612e-09
141200,4.802195e-05,4.843357e-01,1.454550e-09
141300,5.791305e-05,5.845081e-01,1.753007e-09
141400,6.282881e-05,6.345710e-01,1.900574e-09
141500,5.947642e-05,6.011367e-01,1.798000e-09
141600,4.539859e-05,4.591743e-01,1.371533e-09
141700,4.783824e-05,4.841913e-01,1.444303e-09
141800,5.109833e-05,5.175530e-01,1.541733e-09
141900,5.600050e-05,5.676051e-01,1.688551e-09
142000,4.525994e-05,4.590651e-01,1.363817e-09
142100,5.262592e-05,5.341531e-01,1.584754e-09
142200,5.340745e-05,5.424671e-01,1.607253e-09
142300,7.717654e-05,7.844444e-01,2.321069e-09
142400,4.676291e-05,4.756456e-01,1.405481e-09
142500,6.066355e-05,6.174683e-01,1.822099e-09
142600,4.669180e-05,4.755893e-01,1.401541e-09
142700,5.729724e-05,5.840226e-01,1.718779e-09
142800,5.234627e-05,5.339320e-01,1.569255e-09
142900,5.475843e-05,5.589271e-01,1.640516e-09
143000,4.410020e-05,4.504520e-01,1.320358e-09
143100,6.610017e-05,6.756382e-01,1.977770e-09
143200,5.137232e-05,5.254655e-01,1.536118e-09
143300,5.214827e-05,5.337748e-01,1.558323e-09
143400,4.966624e-05,5.087242e-01,1.483206e-09
143500,5.044230e-05,5.170336e-01,1.505421e-09
143600,5.040422e-05,5.170033e-01,1.503325e-09
143700,5.930213e-05,6.086940e-01,1.767581e-09
143800,5.276345e-05,5.419560e-01,1.571685e-09
143900,5.029030e-05,5.169124e-01,1.497063e-09
144000,4.457877e-05,4.585245e-01,1.326196e-09
144100,4.373532e-05,4.501614e-01,1.300277e-09
144200,5.260479e-05,5.418293e-01,1.562978e-09
144300,5.580005e-05,5.751391e-01,1.656862e-09
144400,3.798019e-05,3.917386e-01,1.127025e-09
144500,4.844897e-05,5.000626e-01,1.436764e-09
144600,4.921953e-05,5.083674e-01,1.458691e-09
144700,6.772693e-05,7.000062e-01,2.005914e-09
144800,4.511748e-05,4.666437e-01,1.335429e-09
144900,4.830399e-05,4.999463e-01,1.428843e-09
145000,5.631252e-05,5.832368e-01,1.664685e-09
145100,5.466272e-05,5.665401e-01,1.614894e-09
145200,5.783496e-05,5.998312e-01,1.707534e-09
145300,5.859447e-05,6.081269e-01,1.728867e-09
145400,6.015492e-05,6.247518e-01,1.773791e-09
145500,6.251450e-05,6.497043e-01,1.842208e-09
145600,4.564966e-05,4.747565e-01,1.344380e-09
145700,4.161432e-05,4.330862e-01,1.224769e-09
145800,4.798082e-05,4.996860e-01,1.411257e-09
145900,5.433786e-05,5.662781e-01,1.597233e-09
146000,5.190203e-05,5.412640e-01,1.524676e-09
146100,6.542783e-05,6.827861e-01,1.920806e-09
146200,5.182506e-05,5.412017e-01,1.520508e-09
146300,5.656697e-05,5.911248e-01,1.658593e-09
146400,5.254444e-05,5.494648e-01,1.539685e-09
146500,5.171003e-05,5.411085e-01,1.514287e-09
146600,5.723644e-05,5.993473e-01,1.675076e-09
146700,5.878287e-05,6.159605e-01,1.719260e-09
146800,5.238925e-05,5.493387e-01,1.531305e-09
146900,5.710974e-05,5.992443e-01,1.668241e-09
147000,5.548241e-05,5.825653e-01,1.619695e-09
147100,6.019366e-05,6.324634e-01,1.756136e-09
147200,4.986063e-05,5.242489e-01,1.453767e-09
147300,5.456907e-05,5.741446e-01,1.590060e-09
147400,5.136784e-05,5.408300e-01,1.495851e-09
147500,7.186213e-05,7.571189e-01,2.091353e-09
147600,3.629923e-05,3.826976e-01,1.055735e-09
147700,5.677449e-05,5.989709e-01,1.650219e-09
147800,5.358103e-05,5.656626e-01,1.556432e-09
147900,5.590390e-05,5.905847e-01,1.622901e-09
148000,4.484772e-05,4.741045e-01,1.301132e-09
148100,4.953225e-05,5.239805e-01,1.436152e-09
148200,5.106733e-05,5.405841e-01,1.479745e-09
148300,5.338523e-05,5.655021e-01,1.545954e-09
